time,open,high,low,close,tick_volume,spread,real_volume
2023-11-13 15:45:00,1936.34,1937.06,1935.27,1935.94,4127,24,0
2023-11-13 16:00:00,1935.94,1936.08,1933.76,1934.62,3974,24,0
2023-11-13 16:15:00,1934.63,1935.33,1933.66,1934.53,3934,24,0
2023-11-13 16:30:00,1934.53,1936.06,1933.58,1934.35,7797,24,0
2023-11-13 16:45:00,1934.35,1934.76,1932.41,1932.6,6367,24,0
2023-11-13 17:00:00,1932.58,1936.2,1931.55,1935.77,13542,24,0
2023-11-13 17:15:00,1935.74,1936.66,1934.49,1935.31,6237,24,0
2023-11-13 17:30:00,1935.31,1935.69,1934.45,1935.51,4000,24,0
2023-11-13 17:45:00,1935.51,1938.82,1935.51,1938.37,4991,24,0
2023-11-13 18:00:00,1938.37,1940.72,1938.11,1940.29,5428,24,0
2023-11-13 18:15:00,1940.3,1943.0,1940.09,1942.69,4901,24,0
2023-11-13 18:30:00,1942.68,1945.87,1942.65,1944.68,5670,24,0
2023-11-13 18:45:00,1944.69,1946.48,1944.47,1945.73,4114,24,0
2023-11-13 19:00:00,1945.72,1946.49,1944.77,1945.11,3140,24,0
2023-11-13 19:15:00,1945.1,1949.14,1944.93,1947.99,3249,24,0
2023-11-13 19:30:00,1947.99,1948.01,1946.43,1947.27,2894,24,0
2023-11-13 19:45:00,1947.27,1947.34,1945.51,1945.69,2465,24,0
2023-11-13 20:00:00,1945.67,1946.71,1944.68,1946.58,2733,24,0
2023-11-13 20:15:00,1946.58,1947.33,1945.64,1945.77,2609,24,0
2023-11-13 20:30:00,1945.77,1947.02,1944.98,1946.95,2222,24,0
2023-11-13 20:45:00,1946.96,1947.78,1946.42,1947.78,1921,24,0
2023-11-13 21:00:00,1947.77,1947.97,1947.15,1947.27,1282,24,0
2023-11-13 21:15:00,1947.27,1947.27,1946.02,1946.26,1376,24,0
2023-11-13 21:30:00,1946.27,1946.6,1945.68,1946.5,1257,24,0
2023-11-13 21:45:00,1946.51,1946.57,1945.68,1946.13,1248,24,0
2023-11-13 22:00:00,1946.13,1946.2,1945.13,1945.44,1229,24,0
2023-11-13 22:15:00,1945.44,1945.72,1945.12,1945.24,902,24,0
2023-11-13 22:30:00,1945.26,1946.47,1945.13,1946.32,1179,24,0
2023-11-13 22:45:00,1946.31,1946.7,1945.64,1946.51,1404,24,0
2023-11-13 23:00:00,1946.51,1946.56,1945.93,1946.31,634,24,0
2023-11-13 23:15:00,1946.29,1946.48,1946.19,1946.2,455,24,0
2023-11-13 23:30:00,1946.2,1946.36,1946.04,1946.34,347,24,0
2023-11-13 23:45:00,1946.32,1946.37,1945.82,1945.88,380,24,0
2023-11-14 01:00:00,1946.15,1946.47,1945.91,1946.24,566,24,0
2023-11-14 01:15:00,1946.22,1946.47,1946.01,1946.37,463,24,0
2023-11-14 01:30:00,1946.36,1946.47,1945.58,1945.93,1168,24,0
2023-11-14 01:45:00,1945.92,1946.5,1945.83,1946.48,631,24,0
2023-11-14 02:00:00,1946.5,1947.21,1946.28,1946.75,1403,24,0
2023-11-14 02:15:00,1946.74,1947.03,1946.47,1946.67,844,24,0
2023-11-14 02:30:00,1946.7,1946.96,1946.0,1946.23,817,24,0
2023-11-14 02:45:00,1946.23,1946.81,1945.79,1946.8,795,24,0
2023-11-14 03:00:00,1946.8,1948.1,1946.8,1948.09,1525,24,0
2023-11-14 03:15:00,1948.1,1948.33,1946.16,1946.42,1655,24,0
2023-11-14 03:30:00,1946.42,1947.02,1945.87,1946.27,1436,24,0
2023-11-14 03:45:00,1946.27,1946.63,1945.35,1945.61,1312,24,0
2023-11-14 04:00:00,1945.61,1946.05,1944.31,1946.03,1749,24,0
2023-11-14 04:15:00,1946.02,1946.48,1944.79,1945.25,1791,24,0
2023-11-14 04:30:00,1945.24,1946.05,1944.85,1946.02,1685,24,0
2023-11-14 04:45:00,1946.03,1946.61,1945.44,1945.59,1302,24,0
2023-11-14 05:00:00,1945.6,1945.89,1944.62,1945.04,1333,24,0
2023-11-14 05:15:00,1945.04,1945.65,1944.61,1945.6,1163,24,0
2023-11-14 05:30:00,1945.6,1945.95,1945.19,1945.31,875,24,0
2023-11-14 05:45:00,1945.32,1945.54,1944.63,1944.63,631,24,0
2023-11-14 06:00:00,1944.62,1945.11,1943.82,1944.45,997,24,0
2023-11-14 06:15:00,1944.44,1945.39,1944.13,1945.04,988,24,0
2023-11-14 06:30:00,1945.04,1945.43,1944.69,1944.7,748,24,0
2023-11-14 06:45:00,1944.7,1944.86,1944.29,1944.64,604,24,0
2023-11-14 07:00:00,1944.64,1944.98,1943.96,1944.37,671,24,0
2023-11-14 07:15:00,1944.36,1944.59,1943.68,1944.54,737,24,0
2023-11-14 07:30:00,1944.53,1944.85,1944.13,1944.61,990,24,0
2023-11-14 07:45:00,1944.61,1945.18,1944.24,1944.37,1073,24,0
2023-11-14 08:00:00,1944.36,1945.18,1944.19,1945.1,1015,24,0
2023-11-14 08:15:00,1945.1,1945.91,1944.78,1944.84,1191,24,0
2023-11-14 08:30:00,1944.84,1945.02,1944.4,1944.55,1055,24,0
2023-11-14 08:45:00,1944.55,1944.83,1944.1,1944.59,927,24,0
2023-11-14 09:00:00,1944.57,1946.24,1944.27,1945.64,2093,24,0
2023-11-14 09:15:00,1945.65,1946.44,1945.53,1945.7,1468,24,0
2023-11-14 09:30:00,1945.7,1946.14,1945.21,1945.51,1418,24,0
2023-11-14 09:45:00,1945.51,1946.2,1945.39,1945.76,1149,24,0
2023-11-14 10:00:00,1945.77,1945.89,1944.31,1944.33,1952,24,0
2023-11-14 10:15:00,1944.33,1945.23,1944.29,1944.72,1580,24,0
2023-11-14 10:30:00,1944.72,1945.96,1944.41,1944.45,1855,24,0
2023-11-14 10:45:00,1944.45,1945.98,1944.23,1945.34,2218,24,0
2023-11-14 11:00:00,1945.34,1946.05,1945.2,1945.75,2282,24,0
2023-11-14 11:15:00,1945.75,1947.77,1945.75,1946.98,3661,24,0
2023-11-14 11:30:00,1946.99,1947.91,1945.97,1947.13,3075,24,0
2023-11-14 11:45:00,1947.13,1947.47,1946.4,1947.15,1626,24,0
2023-11-14 12:00:00,1947.15,1948.09,1947.13,1947.69,1969,24,0
2023-11-14 12:15:00,1947.68,1948.04,1947.22,1947.22,1264,24,0
2023-11-14 12:30:00,1947.22,1947.7,1946.37,1947.2,2908,24,0
2023-11-14 12:45:00,1947.2,1947.33,1946.16,1946.81,1593,24,0
2023-11-14 13:00:00,1946.81,1947.14,1946.16,1946.32,1555,24,0
2023-11-14 13:15:00,1946.32,1946.58,1945.61,1945.71,1267,24,0
2023-11-14 13:30:00,1945.7,1946.5,1945.27,1945.62,2467,24,0
2023-11-14 13:45:00,1945.62,1946.12,1945.13,1945.9,1171,24,0
2023-11-14 14:00:00,1945.89,1946.55,1945.36,1945.72,1442,24,0
2023-11-14 14:15:00,1945.71,1946.55,1945.03,1945.74,1861,24,0
2023-11-14 14:30:00,1945.73,1946.2,1945.03,1945.39,1888,24,0
2023-11-14 14:45:00,1945.38,1945.38,1944.68,1945.1,1777,24,0
2023-11-14 15:00:00,1945.09,1946.23,1944.28,1945.84,4558,24,0
2023-11-14 15:15:00,1945.83,1947.07,1944.28,1945.43,6028,24,0
2023-11-14 15:30:00,1945.43,1959.06,1941.32,1956.47,27912,24,0
2023-11-14 15:45:00,1956.49,1957.36,1953.1,1954.25,16527,24,0
2023-11-14 16:00:00,1954.25,1959.19,1953.54,1959.02,14053,24,0
2023-11-14 16:15:00,1959.0,1961.56,1958.07,1959.69,11095,24,0
2023-11-14 16:30:00,1959.68,1970.85,1958.86,1968.71,17082,24,0
2023-11-14 16:45:00,1968.72,1968.8,1964.02,1967.45,11865,24,0
2023-11-14 17:00:00,1967.45,1969.11,1966.04,1968.47,9043,24,0
2023-11-14 17:15:00,1968.48,1969.06,1965.19,1968.32,8396,24,0
2023-11-14 17:30:00,1968.34,1968.67,1966.03,1966.59,6402,24,0
2023-11-14 17:45:00,1966.58,1966.71,1962.23,1964.35,7243,24,0
2023-11-14 18:00:00,1964.35,1965.95,1963.31,1965.6,6554,24,0
2023-11-14 18:15:00,1965.59,1965.87,1963.75,1964.4,5758,24,0
2023-11-14 18:30:00,1964.41,1965.55,1963.14,1965.55,4125,24,0
2023-11-14 18:45:00,1965.55,1966.48,1963.73,1964.04,4285,24,0
2023-11-14 19:00:00,1964.04,1965.03,1961.91,1962.44,4010,24,0
2023-11-14 19:15:00,1962.43,1963.87,1961.79,1963.29,4022,24,0
2023-11-14 19:30:00,1963.3,1963.65,1961.88,1963.34,3310,24,0
2023-11-14 19:45:00,1963.34,1963.44,1961.91,1962.11,3161,24,0
2023-11-14 20:00:00,1962.09,1964.28,1961.59,1962.98,3129,24,0
2023-11-14 20:15:00,1962.98,1963.22,1962.16,1962.17,3055,24,0
2023-11-14 20:30:00,1962.17,1963.29,1961.57,1962.65,2333,24,0
2023-11-14 20:45:00,1962.64,1963.19,1962.3,1962.67,1657,24,0
2023-11-14 21:00:00,1962.68,1963.58,1962.21,1962.62,1872,24,0
2023-11-14 21:15:00,1962.63,1963.06,1962.2,1962.51,1490,24,0
2023-11-14 21:30:00,1962.51,1963.47,1962.5,1962.93,1359,24,0
2023-11-14 21:45:00,1962.93,1963.75,1962.52,1963.66,1494,24,0
2023-11-14 22:00:00,1963.67,1964.04,1963.36,1963.51,1482,24,0
2023-11-14 22:15:00,1963.52,1964.17,1963.45,1964.09,1147,24,0
2023-11-14 22:30:00,1964.08,1964.4,1963.81,1964.1,1168,24,0
2023-11-14 22:45:00,1964.09,1964.17,1962.9,1963.83,2353,24,0
2023-11-14 23:00:00,1963.84,1963.88,1962.64,1962.98,843,24,0
2023-11-14 23:15:00,1962.97,1962.99,1962.64,1962.69,608,24,0
2023-11-14 23:30:00,1962.7,1962.89,1962.54,1962.8,610,24,0
2023-11-14 23:45:00,1962.81,1963.22,1962.64,1962.99,537,24,0
2023-11-15 01:00:00,1962.38,1963.03,1962.38,1962.83,493,26,0
2023-11-15 01:15:00,1962.82,1963.08,1962.77,1963.06,389,26,0
2023-11-15 01:30:00,1963.06,1963.06,1962.29,1962.43,852,26,0
2023-11-15 01:45:00,1962.45,1963.02,1962.13,1962.46,1596,26,0
2023-11-15 02:00:00,1962.46,1962.53,1961.56,1961.83,1681,26,0
2023-11-15 02:15:00,1961.82,1962.08,1961.49,1961.89,1226,26,0
2023-11-15 02:30:00,1961.88,1962.59,1961.81,1961.81,1485,26,0
2023-11-15 02:45:00,1961.81,1963.69,1961.77,1963.57,1584,26,0
2023-11-15 03:00:00,1963.58,1963.91,1962.66,1963.17,2193,26,0
2023-11-15 03:15:00,1963.18,1963.32,1961.5,1962.87,2734,26,0
2023-11-15 03:30:00,1962.86,1963.34,1961.96,1962.84,2431,26,0
2023-11-15 03:45:00,1962.85,1963.41,1962.41,1962.61,1976,26,0
2023-11-15 04:00:00,1962.62,1963.72,1962.44,1963.01,2658,26,0
2023-11-15 04:15:00,1963.01,1964.0,1962.87,1963.49,1670,26,0
2023-11-15 04:30:00,1963.48,1964.04,1962.72,1964.04,1750,26,0
2023-11-15 04:45:00,1964.05,1964.51,1963.6,1964.35,1453,26,0
2023-11-15 05:00:00,1964.35,1965.89,1964.33,1965.32,1854,26,0
2023-11-15 05:15:00,1965.32,1966.01,1965.31,1965.55,2192,26,0
2023-11-15 05:30:00,1965.55,1966.0,1965.17,1965.96,1336,26,0
2023-11-15 05:45:00,1965.96,1966.95,1965.88,1966.8,1519,26,0
2023-11-15 06:00:00,1966.78,1967.44,1966.4,1967.34,1331,26,0
2023-11-15 06:15:00,1967.34,1967.34,1966.58,1966.71,1346,26,0
2023-11-15 06:30:00,1966.7,1967.46,1966.56,1967.46,1100,26,0
2023-11-15 06:45:00,1967.46,1967.87,1967.07,1967.46,884,26,0
2023-11-15 07:00:00,1967.47,1967.58,1966.32,1966.99,1464,26,0
2023-11-15 07:15:00,1966.98,1967.1,1965.81,1966.07,1613,26,0
2023-11-15 07:30:00,1966.08,1966.99,1965.85,1966.82,1418,26,0
2023-11-15 07:45:00,1966.82,1967.45,1966.35,1966.84,1688,26,0
2023-11-15 08:00:00,1966.85,1967.77,1966.74,1967.47,1894,26,0
2023-11-15 08:15:00,1967.47,1969.58,1967.43,1969.51,1612,26,0
2023-11-15 08:30:00,1969.5,1970.43,1968.62,1969.0,2992,26,0
2023-11-15 08:45:00,1969.0,1969.98,1968.53,1969.65,1945,26,0
2023-11-15 09:00:00,1969.65,1970.68,1967.77,1968.32,4380,26,0
2023-11-15 09:15:00,1968.32,1969.32,1967.18,1969.15,3073,26,0
2023-11-15 09:30:00,1969.15,1970.95,1969.15,1970.17,2560,26,0
2023-11-15 09:45:00,1970.17,1970.66,1969.55,1970.42,2516,26,0
2023-11-15 10:00:00,1970.41,1971.0,1969.7,1970.41,3973,26,0
2023-11-15 10:15:00,1970.41,1972.09,1969.86,1971.97,3818,26,0
2023-11-15 10:30:00,1971.98,1972.48,1970.64,1971.07,3806,26,0
2023-11-15 10:45:00,1971.06,1971.72,1970.36,1971.43,2529,26,0
2023-11-15 11:00:00,1971.42,1971.85,1970.88,1971.34,2715,26,0
2023-11-15 11:15:00,1971.34,1971.83,1969.9,1970.38,3040,26,0
2023-11-15 11:30:00,1970.36,1972.12,1970.15,1970.74,2647,26,0
2023-11-15 11:45:00,1970.74,1971.61,1970.4,1971.38,2621,26,0
2023-11-15 12:00:00,1971.36,1972.6,1971.2,1972.24,2446,26,0
2023-11-15 12:15:00,1972.24,1974.01,1971.86,1973.08,2723,26,0
2023-11-15 12:30:00,1973.07,1973.45,1972.19,1973.29,2149,26,0
2023-11-15 12:45:00,1973.29,1973.57,1972.49,1973.05,1796,26,0
2023-11-15 13:00:00,1973.06,1973.43,1971.8,1972.12,1985,26,0
2023-11-15 13:15:00,1972.12,1973.34,1972.01,1972.79,1699,26,0
2023-11-15 13:30:00,1972.79,1973.45,1972.28,1972.68,1959,26,0
2023-11-15 13:45:00,1972.68,1973.28,1972.49,1972.88,2179,26,0
2023-11-15 14:00:00,1972.89,1973.28,1971.82,1972.23,2985,26,0
2023-11-15 14:15:00,1972.25,1973.16,1970.41,1971.48,4061,26,0
2023-11-15 14:30:00,1971.49,1972.08,1970.21,1971.13,2861,26,0
2023-11-15 14:45:00,1971.14,1971.81,1970.79,1971.36,2601,26,0
2023-11-15 15:00:00,1971.36,1972.43,1970.8,1971.83,4240,26,0
2023-11-15 15:15:00,1971.83,1972.12,1970.34,1971.18,5382,26,0
2023-11-15 15:30:00,1971.12,1974.99,1963.39,1963.94,20340,26,0
2023-11-15 15:45:00,1963.93,1967.0,1963.51,1965.48,9373,26,0
2023-11-15 16:00:00,1965.49,1966.6,1962.95,1964.18,8564,26,0
2023-11-15 16:15:00,1964.16,1965.02,1962.27,1963.24,7242,26,0
2023-11-15 16:30:00,1963.26,1964.8,1961.0,1962.1,12478,26,0
2023-11-15 16:45:00,1962.1,1962.1,1955.35,1957.38,11946,26,0
2023-11-15 17:00:00,1957.38,1959.26,1957.09,1958.22,7428,26,0
2023-11-15 17:15:00,1958.21,1960.34,1957.23,1960.21,6950,26,0
2023-11-15 17:30:00,1960.2,1962.13,1959.56,1961.09,6738,26,0
2023-11-15 17:45:00,1961.1,1964.38,1961.1,1963.07,5416,26,0
2023-11-15 18:00:00,1963.08,1963.62,1961.96,1962.5,5046,26,0
2023-11-15 18:15:00,1962.51,1963.22,1961.44,1962.73,4184,26,0
2023-11-15 18:30:00,1962.73,1963.25,1959.08,1959.56,4753,26,0
2023-11-15 18:45:00,1959.57,1962.83,1959.57,1962.24,4128,26,0
2023-11-15 19:00:00,1962.24,1962.24,1960.59,1960.96,3267,26,0
2023-11-15 19:15:00,1960.97,1962.39,1960.39,1962.3,2996,26,0
2023-11-15 19:30:00,1962.29,1963.08,1961.99,1962.09,2485,26,0
2023-11-15 19:45:00,1962.08,1962.09,1960.47,1961.33,3236,26,0
2023-11-15 20:00:00,1961.32,1962.02,1960.26,1960.82,3131,26,0
2023-11-15 20:15:00,1960.81,1961.63,1960.42,1960.82,3239,26,0
2023-11-15 20:30:00,1960.81,1961.1,1959.09,1960.15,2069,26,0
2023-11-15 20:45:00,1960.16,1960.66,1959.55,1960.39,1503,26,0
2023-11-15 21:00:00,1960.39,1961.67,1960.29,1961.26,1234,26,0
2023-11-15 21:15:00,1961.25,1961.4,1960.51,1961.26,983,26,0
2023-11-15 21:30:00,1961.25,1961.91,1960.81,1961.87,1312,26,0
2023-11-15 21:45:00,1961.87,1962.1,1961.31,1961.65,1889,26,0
2023-11-15 22:00:00,1961.65,1962.07,1961.46,1961.78,1415,26,0
2023-11-15 22:15:00,1961.78,1962.14,1961.47,1961.66,1025,26,0
2023-11-15 22:30:00,1961.66,1961.78,1959.91,1960.14,1426,26,0
2023-11-15 22:45:00,1960.14,1960.18,1958.92,1959.28,1969,26,0
2023-11-15 23:00:00,1959.28,1960.36,1959.18,1959.68,882,26,0
2023-11-15 23:15:00,1959.68,1959.88,1959.41,1959.61,578,26,0
2023-11-15 23:30:00,1959.61,1959.73,1959.05,1959.28,543,26,0
2023-11-15 23:45:00,1959.29,1959.56,1958.81,1959.06,632,26,0
2023-11-16 01:00:00,1960.0,1960.88,1959.69,1960.73,722,26,0
2023-11-16 01:15:00,1960.72,1960.84,1960.23,1960.52,703,26,0
2023-11-16 01:30:00,1960.49,1960.89,1959.96,1960.28,770,26,0
2023-11-16 01:45:00,1960.28,1960.51,1959.59,1960.27,1222,26,0
2023-11-16 02:00:00,1960.28,1960.72,1959.9,1960.25,987,26,0
2023-11-16 02:15:00,1960.25,1961.32,1959.92,1960.64,1070,26,0
2023-11-16 02:30:00,1960.64,1960.89,1958.75,1958.98,1372,26,0
2023-11-16 02:45:00,1958.99,1959.65,1958.97,1959.55,874,26,0
2023-11-16 03:00:00,1959.54,1959.76,1957.89,1958.21,1876,26,0
2023-11-16 03:15:00,1958.18,1959.51,1957.68,1958.75,1928,26,0
2023-11-16 03:30:00,1958.74,1958.74,1957.53,1958.15,2512,26,0
2023-11-16 03:45:00,1958.16,1958.54,1957.71,1958.3,1842,26,0
2023-11-16 04:00:00,1958.29,1958.34,1956.4,1957.73,1968,26,0
2023-11-16 04:15:00,1957.74,1958.71,1957.73,1958.03,1751,26,0
2023-11-16 04:30:00,1958.03,1959.02,1957.31,1959.02,2018,26,0
2023-11-16 04:45:00,1959.03,1960.97,1958.8,1960.66,3070,26,0
2023-11-16 05:00:00,1960.66,1961.99,1960.29,1961.89,1758,26,0
2023-11-16 05:15:00,1961.89,1961.94,1960.56,1960.67,1028,26,0
2023-11-16 05:30:00,1960.67,1962.07,1960.52,1961.99,710,26,0
2023-11-16 05:45:00,1962.0,1962.06,1961.29,1961.3,753,26,0
2023-11-16 06:00:00,1961.3,1961.31,1960.73,1960.98,522,26,0
2023-11-16 06:15:00,1960.97,1962.17,1960.97,1962.03,1336,26,0
2023-11-16 06:30:00,1962.03,1962.24,1961.58,1962.03,689,26,0
2023-11-16 06:45:00,1962.05,1962.52,1961.68,1962.51,476,26,0
2023-11-16 07:00:00,1962.51,1963.38,1962.06,1963.38,829,26,0
2023-11-16 07:15:00,1963.38,1963.56,1963.02,1963.32,727,26,0
2023-11-16 07:30:00,1963.31,1963.79,1962.61,1963.06,1555,26,0
2023-11-16 07:45:00,1963.07,1963.6,1962.15,1962.83,1515,26,0
2023-11-16 08:00:00,1962.84,1964.12,1962.73,1963.99,1355,26,0
2023-11-16 08:15:00,1963.98,1965.09,1963.96,1964.22,1634,26,0
2023-11-16 08:30:00,1964.22,1966.67,1964.11,1966.67,1820,26,0
2023-11-16 08:45:00,1966.68,1967.22,1965.78,1966.87,2329,26,0
2023-11-16 09:00:00,1966.85,1967.74,1965.79,1966.13,2546,26,0
2023-11-16 09:15:00,1966.13,1966.84,1965.77,1966.52,1492,26,0
2023-11-16 09:30:00,1966.52,1967.11,1965.62,1966.84,1792,26,0
2023-11-16 09:45:00,1966.84,1967.22,1966.32,1966.37,1837,26,0
2023-11-16 10:00:00,1966.4,1966.92,1964.97,1965.24,3307,26,0
2023-11-16 10:15:00,1965.25,1966.89,1964.77,1966.73,2359,26,0
2023-11-16 10:30:00,1966.74,1966.9,1966.21,1966.36,2298,26,0
2023-11-16 10:45:00,1966.37,1967.43,1966.31,1967.39,2237,26,0
2023-11-16 11:00:00,1967.4,1968.49,1966.98,1968.0,2461,26,0
2023-11-16 11:15:00,1967.99,1968.41,1967.01,1967.99,2455,26,0
2023-11-16 11:30:00,1967.98,1968.03,1966.82,1967.07,1845,26,0
2023-11-16 11:45:00,1967.06,1967.27,1965.82,1966.11,1645,26,0
2023-11-16 12:00:00,1966.1,1966.63,1965.91,1966.23,1420,26,0
2023-11-16 12:15:00,1966.23,1966.63,1965.79,1965.82,1272,26,0
2023-11-16 12:30:00,1965.81,1966.37,1964.56,1965.37,2103,26,0
2023-11-16 12:45:00,1965.36,1965.76,1964.9,1964.99,1388,26,0
2023-11-16 13:00:00,1964.99,1966.27,1964.66,1965.95,1371,26,0
2023-11-16 13:15:00,1965.94,1966.34,1965.68,1966.27,1330,26,0
2023-11-16 13:30:00,1966.26,1966.3,1965.01,1965.18,1083,26,0
2023-11-16 13:45:00,1965.18,1965.71,1965.0,1965.48,1287,26,0
2023-11-16 14:00:00,1965.49,1965.58,1963.34,1963.37,2133,26,0
2023-11-16 14:15:00,1963.36,1964.18,1962.02,1963.43,2473,26,0
2023-11-16 14:30:00,1963.42,1964.59,1963.2,1963.67,1749,26,0
2023-11-16 14:45:00,1963.68,1964.37,1963.38,1964.27,2163,26,0
2023-11-16 15:00:00,1964.28,1965.65,1964.14,1964.48,3767,26,0
2023-11-16 15:15:00,1964.49,1966.4,1964.17,1965.49,4332,26,0
2023-11-16 15:30:00,1965.43,1972.88,1965.38,1970.45,16796,26,0
2023-11-16 15:45:00,1970.45,1972.62,1970.4,1972.02,6769,26,0
2023-11-16 16:00:00,1972.02,1973.38,1971.43,1973.27,6596,26,0
2023-11-16 16:15:00,1973.28,1974.75,1971.45,1971.86,9105,26,0
2023-11-16 16:30:00,1971.85,1979.84,1971.59,1979.3,9724,26,0
2023-11-16 16:45:00,1979.29,1982.65,1978.44,1979.57,12205,26,0
2023-11-16 17:00:00,1979.56,1983.15,1979.08,1982.54,10780,26,0
2023-11-16 17:15:00,1982.54,1986.08,1982.44,1985.01,9976,26,0
2023-11-16 17:30:00,1984.95,1986.42,1983.02,1983.98,8210,26,0
2023-11-16 17:45:00,1983.98,1984.98,1982.07,1984.88,7293,26,0
2023-11-16 18:00:00,1984.88,1987.8,1984.06,1987.78,6564,26,0
2023-11-16 18:15:00,1987.78,1987.88,1983.06,1983.46,5801,26,0
2023-11-16 18:30:00,1983.47,1985.75,1982.19,1982.27,5565,26,0
2023-11-16 18:45:00,1982.26,1982.96,1980.07,1981.94,6231,26,0
2023-11-16 19:00:00,1981.93,1983.4,1980.75,1981.7,4125,26,0
2023-11-16 19:15:00,1981.7,1983.58,1981.14,1982.94,3815,26,0
2023-11-16 19:30:00,1982.96,1983.41,1981.7,1982.75,3046,26,0
2023-11-16 19:45:00,1982.75,1983.59,1981.46,1983.36,2503,26,0
2023-11-16 20:00:00,1983.37,1984.88,1983.1,1984.62,2940,26,0
2023-11-16 20:15:00,1984.62,1984.79,1983.68,1983.96,2462,26,0
2023-11-16 20:30:00,1983.96,1985.11,1983.64,1985.09,1430,26,0
2023-11-16 20:45:00,1985.09,1985.12,1983.58,1984.1,1712,26,0
2023-11-16 21:00:00,1984.11,1984.3,1982.9,1983.12,1795,26,0
2023-11-16 21:15:00,1983.11,1984.12,1982.9,1983.33,2038,26,0
2023-11-16 21:30:00,1983.32,1983.76,1983.11,1983.23,1738,26,0
2023-11-16 21:45:00,1983.22,1983.73,1983.07,1983.22,2180,26,0
2023-11-16 22:00:00,1983.21,1984.04,1982.49,1982.5,1561,26,0
2023-11-16 22:15:00,1982.49,1982.5,1980.87,1981.44,1782,26,0
2023-11-16 22:30:00,1981.45,1981.97,1980.79,1981.09,2087,26,0
2023-11-16 22:45:00,1981.09,1981.66,1980.69,1980.99,2494,26,0
2023-11-16 23:00:00,1980.98,1981.28,1980.68,1980.75,703,26,0
2023-11-16 23:15:00,1980.75,1981.14,1980.54,1981.08,745,26,0
2023-11-16 23:30:00,1981.09,1981.1,1980.62,1980.82,517,26,0
2023-11-16 23:45:00,1980.82,1981.3,1980.68,1980.94,679,26,0
2023-11-17 01:00:00,1980.53,1981.41,1978.67,1981.09,654,26,0
2023-11-17 01:15:00,1981.09,1981.8,1980.95,1981.63,451,26,0
2023-11-17 01:30:00,1981.63,1981.86,1981.27,1981.73,743,26,0
2023-11-17 01:45:00,1981.74,1982.82,1981.59,1982.51,1435,26,0
2023-11-17 02:00:00,1982.51,1982.97,1982.27,1982.45,1268,26,0
2023-11-17 02:15:00,1982.45,1982.63,1981.67,1981.85,932,26,0
2023-11-17 02:30:00,1981.85,1982.77,1981.76,1982.39,802,26,0
2023-11-17 02:45:00,1982.39,1984.9,1982.39,1984.89,1288,26,0
2023-11-17 03:00:00,1984.89,1986.86,1984.44,1984.48,3296,26,0
2023-11-17 03:15:00,1984.48,1985.06,1983.94,1984.38,2400,26,0
2023-11-17 03:30:00,1984.38,1984.38,1982.63,1983.39,2610,26,0
2023-11-17 03:45:00,1983.38,1983.55,1982.79,1983.37,1669,26,0
2023-11-17 04:00:00,1983.37,1985.15,1983.12,1984.44,2257,26,0
2023-11-17 04:15:00,1984.43,1984.77,1983.35,1983.56,1880,26,0
2023-11-17 04:30:00,1983.56,1984.54,1983.55,1983.69,1679,26,0
2023-11-17 04:45:00,1983.7,1985.68,1983.7,1985.27,1707,26,0
2023-11-17 05:00:00,1985.28,1986.49,1985.12,1985.71,2645,26,0
2023-11-17 05:15:00,1985.72,1986.12,1985.44,1985.7,1640,26,0
2023-11-17 05:30:00,1985.7,1986.46,1985.6,1986.12,1175,26,0
2023-11-17 05:45:00,1986.13,1986.75,1985.65,1986.56,1529,26,0
2023-11-17 06:00:00,1986.56,1986.98,1986.14,1986.22,1084,26,0
2023-11-17 06:15:00,1986.2,1986.65,1985.24,1985.69,1026,26,0
2023-11-17 06:30:00,1985.71,1986.4,1985.21,1985.83,998,26,0
2023-11-17 06:45:00,1985.83,1986.38,1985.32,1986.0,942,26,0
2023-11-17 07:00:00,1986.01,1986.01,1985.14,1985.34,1044,26,0
2023-11-17 07:15:00,1985.34,1985.65,1984.18,1984.59,1046,26,0
2023-11-17 07:30:00,1984.58,1985.13,1984.21,1984.76,1358,26,0
2023-11-17 07:45:00,1984.77,1984.96,1984.29,1984.31,1107,26,0
2023-11-17 08:00:00,1984.32,1984.64,1984.07,1984.32,1178,26,0
2023-11-17 08:15:00,1984.33,1984.61,1983.65,1984.39,1073,26,0
2023-11-17 08:30:00,1984.39,1984.49,1982.65,1982.68,992,26,0
2023-11-17 08:45:00,1982.67,1983.9,1982.61,1983.49,1256,26,0
2023-11-17 09:00:00,1983.48,1984.72,1983.03,1984.04,2172,26,0
2023-11-17 09:15:00,1984.05,1984.6,1982.81,1984.6,1621,26,0
2023-11-17 09:30:00,1984.61,1986.32,1984.55,1985.36,2525,26,0
2023-11-17 09:45:00,1985.36,1987.59,1984.94,1987.59,2300,26,0
2023-11-17 10:00:00,1987.58,1987.59,1984.56,1985.11,4320,26,0
2023-11-17 10:15:00,1985.11,1985.82,1984.93,1985.64,2210,26,0
2023-11-17 10:30:00,1985.64,1988.55,1985.33,1986.63,4849,26,0
2023-11-17 10:45:00,1986.63,1989.04,1986.13,1988.65,4173,26,0
2023-11-17 11:00:00,1988.65,1991.55,1988.15,1991.47,4633,26,0
